Date,Value
"Jul 1, 2013",63.30%
"Jun 1, 2013",63.40%
"May 1, 2013",63.40%
"Apr 1, 2013",63.40%
"Mar 1, 2013",63.30%
"Feb 1, 2013",63.40%
"Jan 1, 2013",63.70%
"Dec 1, 2012",63.70%
"Nov 1, 2012",63.60%
"Oct 1, 2012",63.80%
"Sep 1, 2012",63.60%
"Aug 1, 2012",63.50%
"Jul 1, 2012",63.70%
"Jun 1, 2012",63.80%
"May 1, 2012",63.70%
"Apr 1, 2012",63.70%
"Mar 1, 2012",63.80%
"Feb 1, 2012",63.80%
"Jan 1, 2012",63.70%
"Dec 1, 2011",64.00%
"Nov 1, 2011",64.10%
"Oct 1, 2011",64.10%
"Sep 1, 2011",64.20%
"Aug 1, 2011",64.10%
"Jul 1, 2011",64.00%
"Jun 1, 2011",64.00%
"May 1, 2011",64.10%
"Apr 1, 2011",64.20%
"Mar 1, 2011",64.20%
"Feb 1, 2011",64.10%
"Jan 1, 2011",64.20%
"Dec 1, 2010",64.30%
"Nov 1, 2010",64.60%
"Oct 1, 2010",64.40%
"Sep 1, 2010",64.60%
"Aug 1, 2010",64.70%
"Jul 1, 2010",64.60%
"Jun 1, 2010",64.60%
"May 1, 2010",64.90%
"Apr 1, 2010",65.20%
"Mar 1, 2010",64.90%
"Feb 1, 2010",64.90%
"Jan 1, 2010",64.80%
"Dec 1, 2009",64.60%
"Nov 1, 2009",65.00%
"Oct 1, 2009",65.00%
"Sep 1, 2009",65.10%
"Aug 1, 2009",65.40%
"Jul 1, 2009",65.50%
"Jun 1, 2009",65.70%
"May 1, 2009",65.70%
"Apr 1, 2009",65.70%
"Mar 1, 2009",65.60%
"Feb 1, 2009",65.80%
"Jan 1, 2009",65.70%
"Dec 1, 2008",65.80%
"Nov 1, 2008",65.90%
"Oct 1, 2008",66.00%
"Sep 1, 2008",66.00%
"Aug 1, 2008",66.10%
"Jul 1, 2008",66.10%
"Jun 1, 2008",66.10%
"May 1, 2008",66.10%
"Apr 1, 2008",65.90%
"Mar 1, 2008",66.10%
"Feb 1, 2008",66.00%
"Jan 1, 2008",66.20%
"Dec 1, 2007",66.00%
"Nov 1, 2007",66.00%
"Oct 1, 2007",65.80%
"Sep 1, 2007",66.00%
"Aug 1, 2007",65.80%
"Jul 1, 2007",66.00%
"Jun 1, 2007",66.00%
"May 1, 2007",66.00%
"Apr 1, 2007",65.90%
"Mar 1, 2007",66.20%
"Feb 1, 2007",66.30%
"Jan 1, 2007",66.40%
"Dec 1, 2006",66.40%
"Nov 1, 2006",66.30%
"Oct 1, 2006",66.20%
"Sep 1, 2006",66.10%
"Aug 1, 2006",66.20%
"Jul 1, 2006",66.10%
"Jun 1, 2006",66.20%
"May 1, 2006",66.10%
"Apr 1, 2006",66.10%
"Mar 1, 2006",66.20%
"Feb 1, 2006",66.10%
"Jan 1, 2006",66.00%
"Dec 1, 2005",66.00%
"Nov 1, 2005",66.00%
"Oct 1, 2005",66.10%
"Sep 1, 2005",66.10%
"Aug 1, 2005",66.20%
"Jul 1, 2005",66.10%
"Jun 1, 2005",66.10%
"May 1, 2005",66.10%
"Apr 1, 2005",66.10%
"Mar 1, 2005",65.90%
"Feb 1, 2005",65.90%
"Jan 1, 2005",65.80%
"Dec 1, 2004",65.90%
"Nov 1, 2004",66.00%
"Oct 1, 2004",65.90%
"Sep 1, 2004",65.80%
"Aug 1, 2004",66.00%
"Jul 1, 2004",66.10%
"Jun 1, 2004",66.10%
"May 1, 2004",66.00%
"Apr 1, 2004",65.90%
"Mar 1, 2004",66.00%
"Feb 1, 2004",66.00%
"Jan 1, 2004",66.10%
"Dec 1, 2003",65.90%
"Nov 1, 2003",66.10%
"Oct 1, 2003",66.10%
"Sep 1, 2003",66.10%
"Aug 1, 2003",66.10%
"Jul 1, 2003",66.20%
"Jun 1, 2003",66.50%
"May 1, 2003",66.40%
"Apr 1, 2003",66.40%
"Mar 1, 2003",66.30%
"Feb 1, 2003",66.40%
"Jan 1, 2003",66.40%
"Dec 1, 2002",66.30%
"Nov 1, 2002",66.40%
"Oct 1, 2002",66.60%
"Sep 1, 2002",66.70%
"Aug 1, 2002",66.60%
"Jul 1, 2002",66.50%
"Jun 1, 2002",66.60%
"May 1, 2002",66.70%
"Apr 1, 2002",66.70%
"Mar 1, 2002",66.60%
"Feb 1, 2002",66.80%
"Jan 1, 2002",66.50%
"Dec 1, 2001",66.70%
"Nov 1, 2001",66.70%
"Oct 1, 2001",66.70%
"Sep 1, 2001",66.80%
"Aug 1, 2001",66.50%
"Jul 1, 2001",66.80%
"Jun 1, 2001",66.70%
"May 1, 2001",66.70%
"Apr 1, 2001",66.90%
"Mar 1, 2001",67.20%
"Feb 1, 2001",67.10%
"Jan 1, 2001",67.20%
"Dec 1, 2000",67.00%
"Nov 1, 2000",66.90%
"Oct 1, 2000",66.80%
"Sep 1, 2000",66.90%
"Aug 1, 2000",66.90%
"Jul 1, 2000",66.90%
"Jun 1, 2000",67.10%
"May 1, 2000",67.10%
"Apr 1, 2000",67.30%
"Mar 1, 2000",67.30%
"Feb 1, 2000",67.30%
"Jan 1, 2000",67.30%
"Dec 1, 1999",67.10%
"Nov 1, 1999",67.10%
"Oct 1, 1999",67.00%
"Sep 1, 1999",67.00%
"Aug 1, 1999",67.00%
"Jul 1, 1999",67.10%
"Jun 1, 1999",67.10%
"May 1, 1999",67.10%
"Apr 1, 1999",67.10%
"Mar 1, 1999",67.00%
"Feb 1, 1999",67.20%
"Jan 1, 1999",67.20%
"Dec 1, 1998",67.20%
"Nov 1, 1998",67.10%
"Oct 1, 1998",67.20%
"Sep 1, 1998",67.20%
"Aug 1, 1998",67.00%
"Jul 1, 1998",67.00%
"Jun 1, 1998",67.00%
"May 1, 1998",67.00%
"Apr 1, 1998",67.00%
"Mar 1, 1998",67.10%
"Feb 1, 1998",67.10%
"Jan 1, 1998",67.10%
"Dec 1, 1997",67.20%
"Nov 1, 1997",67.20%
"Oct 1, 1997",67.10%
"Sep 1, 1997",67.10%
"Aug 1, 1997",67.20%
"Jul 1, 1997",67.20%
"Jun 1, 1997",67.10%
"May 1, 1997",67.10%
"Apr 1, 1997",67.10%
"Mar 1, 1997",67.10%
"Feb 1, 1997",66.90%
"Jan 1, 1997",67.00%
"Dec 1, 1996",67.00%
"Nov 1, 1996",67.00%
"Oct 1, 1996",67.00%
"Sep 1, 1996",66.90%
"Aug 1, 1996",66.70%
"Jul 1, 1996",66.90%
"Jun 1, 1996",66.70%
"May 1, 1996",66.70%
"Apr 1, 1996",66.70%
"Mar 1, 1996",66.60%
"Feb 1, 1996",66.60%
"Jan 1, 1996",66.40%
"Dec 1, 1995",66.40%
"Nov 1, 1995",66.50%
"Oct 1, 1995",66.60%
"Sep 1, 1995",66.60%
"Aug 1, 1995",66.60%
"Jul 1, 1995",66.60%
"Jun 1, 1995",66.50%
"May 1, 1995",66.50%
"Apr 1, 1995",66.90%
"Mar 1, 1995",66.70%
"Feb 1, 1995",66.80%
"Jan 1, 1995",66.80%
"Dec 1, 1994",66.70%
"Nov 1, 1994",66.70%
"Oct 1, 1994",66.70%
"Sep 1, 1994",66.60%
"Aug 1, 1994",66.60%
"Jul 1, 1994",66.40%
"Jun 1, 1994",66.40%
"May 1, 1994",66.60%
"Apr 1, 1994",66.50%
"Mar 1, 1994",66.50%
"Feb 1, 1994",66.60%
"Jan 1, 1994",66.60%
"Dec 1, 1993",66.40%
"Nov 1, 1993",66.30%
"Oct 1, 1993",66.30%
"Sep 1, 1993",66.20%
"Aug 1, 1993",66.40%
"Jul 1, 1993",66.40%
"Jun 1, 1993",66.50%
"May 1, 1993",66.40%
"Apr 1, 1993",66.10%
"Mar 1, 1993",66.20%
"Feb 1, 1993",66.20%
"Jan 1, 1993",66.20%
"Dec 1, 1992",66.30%
"Nov 1, 1992",66.30%
"Oct 1, 1992",66.20%
"Sep 1, 1992",66.50%
"Aug 1, 1992",66.60%
"Jul 1, 1992",66.70%
"Jun 1, 1992",66.70%
"May 1, 1992",66.60%
"Apr 1, 1992",66.50%
"Mar 1, 1992",66.40%
"Feb 1, 1992",66.20%
"Jan 1, 1992",66.30%
"Dec 1, 1991",66.00%
"Nov 1, 1991",66.10%
"Oct 1, 1991",66.10%
"Sep 1, 1991",66.20%
"Aug 1, 1991",66.00%
"Jul 1, 1991",66.10%
"Jun 1, 1991",66.20%
"May 1, 1991",66.20%
"Apr 1, 1991",66.40%
"Mar 1, 1991",66.30%
"Feb 1, 1991",66.20%
"Jan 1, 1991",66.20%
"Dec 1, 1990",66.40%
"Nov 1, 1990",66.40%
"Oct 1, 1990",66.40%
"Sep 1, 1990",66.40%
"Aug 1, 1990",66.50%
"Jul 1, 1990",66.50%
"Jun 1, 1990",66.40%
"May 1, 1990",66.60%
"Apr 1, 1990",66.60%
"Mar 1, 1990",66.70%
"Feb 1, 1990",66.70%
"Jan 1, 1990",66.80%
"Dec 1, 1989",66.50%
"Nov 1, 1989",66.60%
"Oct 1, 1989",66.50%
"Sep 1, 1989",66.40%
"Aug 1, 1989",66.50%
"Jul 1, 1989",66.50%
"Jun 1, 1989",66.50%
"May 1, 1989",66.30%
"Apr 1, 1989",66.40%
"Mar 1, 1989",66.30%
"Feb 1, 1989",66.30%
"Jan 1, 1989",66.50%
"Dec 1, 1988",66.10%
"Nov 1, 1988",66.20%
"Oct 1, 1988",66.00%
"Sep 1, 1988",65.90%
"Aug 1, 1988",66.10%
"Jul 1, 1988",65.90%
"Jun 1, 1988",65.80%
"May 1, 1988",65.70%
"Apr 1, 1988",65.80%
"Mar 1, 1988",65.70%
"Feb 1, 1988",65.90%
"Jan 1, 1988",65.80%
"Dec 1, 1987",65.70%
"Nov 1, 1987",65.70%
"Oct 1, 1987",65.70%
"Sep 1, 1987",65.50%
"Aug 1, 1987",65.70%
"Jul 1, 1987",65.60%
"Jun 1, 1987",65.50%
"May 1, 1987",65.70%
"Apr 1, 1987",65.40%
"Mar 1, 1987",65.50%
"Feb 1, 1987",65.50%
"Jan 1, 1987",65.40%
"Dec 1, 1986",65.30%
"Nov 1, 1986",65.40%
"Oct 1, 1986",65.40%
"Sep 1, 1986",65.40%
"Aug 1, 1986",65.30%
"Jul 1, 1986",65.40%
"Jun 1, 1986",65.40%
"May 1, 1986",65.20%
"Apr 1, 1986",65.10%
"Mar 1, 1986",65.10%
"Feb 1, 1986",65.00%
"Jan 1, 1986",64.90%
"Dec 1, 1985",65.00%
"Nov 1, 1985",64.90%
"Oct 1, 1985",65.00%
"Sep 1, 1985",64.90%
"Aug 1, 1985",64.60%
"Jul 1, 1985",64.70%
"Jun 1, 1985",64.60%
"May 1, 1985",64.80%
"Apr 1, 1985",64.90%
"Mar 1, 1985",64.90%
"Feb 1, 1985",64.70%
"Jan 1, 1985",64.70%
"Dec 1, 1984",64.60%
"Nov 1, 1984",64.50%
"Oct 1, 1984",64.40%
"Sep 1, 1984",64.40%
"Aug 1, 1984",64.40%
"Jul 1, 1984",64.60%
"Jun 1, 1984",64.60%
"May 1, 1984",64.50%
"Apr 1, 1984",64.30%
"Mar 1, 1984",64.10%
"Feb 1, 1984",64.10%
"Jan 1, 1984",63.90%
"Dec 1, 1983",64.10%
"Nov 1, 1983",64.10%
"Oct 1, 1983",64.00%
"Sep 1, 1983",64.30%
"Aug 1, 1983",64.30%
"Jul 1, 1983",64.10%
"Jun 1, 1983",64.30%
"May 1, 1983",63.70%
"Apr 1, 1983",63.80%
"Mar 1, 1983",63.70%
"Feb 1, 1983",63.80%
"Jan 1, 1983",63.90%
"Dec 1, 1982",64.10%
"Nov 1, 1982",64.20%
"Oct 1, 1982",64.10%
"Sep 1, 1982",64.10%
"Aug 1, 1982",64.10%
"Jul 1, 1982",64.00%
"Jun 1, 1982",63.90%
"May 1, 1982",64.20%
"Apr 1, 1982",63.90%
"Mar 1, 1982",63.80%
"Feb 1, 1982",63.80%
"Jan 1, 1982",63.70%
"Dec 1, 1981",63.60%
"Nov 1, 1981",63.90%
"Oct 1, 1981",63.80%
"Sep 1, 1981",63.50%
"Aug 1, 1981",63.80%
"Jul 1, 1981",63.80%
"Jun 1, 1981",63.70%
"May 1, 1981",64.30%
"Apr 1, 1981",64.20%
"Mar 1, 1981",64.10%
"Feb 1, 1981",63.90%
"Jan 1, 1981",63.90%
"Dec 1, 1980",63.60%
"Nov 1, 1980",63.80%
"Oct 1, 1980",63.70%
"Sep 1, 1980",63.60%
"Aug 1, 1980",63.70%
"Jul 1, 1980",63.80%
"Jun 1, 1980",63.70%
"May 1, 1980",63.90%
"Apr 1, 1980",63.80%
"Mar 1, 1980",63.70%
"Feb 1, 1980",64.00%
"Jan 1, 1980",64.00%
"Dec 1, 1979",63.90%
"Nov 1, 1979",63.70%
"Oct 1, 1979",63.70%
"Sep 1, 1979",63.80%
"Aug 1, 1979",63.60%
"Jul 1, 1979",63.60%
"Jun 1, 1979",63.50%
"May 1, 1979",63.30%
"Apr 1, 1979",63.50%
"Mar 1, 1979",63.80%
"Feb 1, 1979",63.80%
"Jan 1, 1979",63.60%
"Dec 1, 1978",63.60%
"Nov 1, 1978",63.50%
"Oct 1, 1978",63.30%
"Sep 1, 1978",63.30%
"Aug 1, 1978",63.20%
"Jul 1, 1978",63.20%
"Jun 1, 1978",63.30%
"May 1, 1978",63.10%
"Apr 1, 1978",63.00%
"Mar 1, 1978",62.80%
"Feb 1, 1978",62.70%
"Jan 1, 1978",62.80%
"Dec 1, 1977",62.70%
"Nov 1, 1977",62.80%
"Oct 1, 1977",62.40%
"Sep 1, 1977",62.30%
"Aug 1, 1977",62.30%
"Jul 1, 1977",62.10%
"Jun 1, 1977",62.40%
"May 1, 1977",62.20%
"Apr 1, 1977",62.10%
"Mar 1, 1977",62.00%
"Feb 1, 1977",61.90%
"Jan 1, 1977",61.60%
"Dec 1, 1976",61.80%
"Nov 1, 1976",61.90%
"Oct 1, 1976",61.60%
"Sep 1, 1976",61.60%
"Aug 1, 1976",61.80%
"Jul 1, 1976",61.80%
"Jun 1, 1976",61.50%
"May 1, 1976",61.50%
"Apr 1, 1976",61.60%
"Mar 1, 1976",61.30%
"Feb 1, 1976",61.30%
"Jan 1, 1976",61.30%
"Dec 1, 1975",61.10%
"Nov 1, 1975",61.10%
"Oct 1, 1975",61.20%
"Sep 1, 1975",61.20%
"Aug 1, 1975",61.30%
"Jul 1, 1975",61.30%
"Jun 1, 1975",61.20%
"May 1, 1975",61.50%
"Apr 1, 1975",61.30%
"Mar 1, 1975",61.20%
"Feb 1, 1975",61.00%
"Jan 1, 1975",61.40%
"Dec 1, 1974",61.20%
"Nov 1, 1974",61.30%
"Oct 1, 1974",61.30%
"Sep 1, 1974",61.40%
"Aug 1, 1974",61.20%
"Jul 1, 1974",61.40%
"Jun 1, 1974",61.20%
"May 1, 1974",61.20%
"Apr 1, 1974",61.10%
"Mar 1, 1974",61.30%
"Feb 1, 1974",61.40%
"Jan 1, 1974",61.30%
"Dec 1, 1973",61.20%
"Nov 1, 1973",61.20%
"Oct 1, 1973",60.90%
"Sep 1, 1973",60.80%
"Aug 1, 1973",60.70%
"Jul 1, 1973",60.90%
"Jun 1, 1973",60.90%
"May 1, 1973",60.60%
"Apr 1, 1973",60.80%
"Mar 1, 1973",60.80%
"Feb 1, 1973",60.50%
"Jan 1, 1973",60.00%
"Dec 1, 1972",60.50%
"Nov 1, 1972",60.30%
"Oct 1, 1972",60.30%
"Sep 1, 1972",60.40%
"Aug 1, 1972",60.60%
"Jul 1, 1972",60.40%
"Jun 1, 1972",60.40%
"May 1, 1972",60.40%
"Apr 1, 1972",60.40%
"Mar 1, 1972",60.50%
"Feb 1, 1972",60.20%
"Jan 1, 1972",60.20%
"Dec 1, 1971",60.40%
"Nov 1, 1971",60.40%
"Oct 1, 1971",60.10%
"Sep 1, 1971",60.10%
"Aug 1, 1971",60.20%
"Jul 1, 1971",60.10%
"Jun 1, 1971",59.80%
"May 1, 1971",60.20%
"Apr 1, 1971",60.10%
"Mar 1, 1971",60.00%
"Feb 1, 1971",60.10%
"Jan 1, 1971",60.40%
"Dec 1, 1970",60.40%
"Nov 1, 1970",60.40%
"Oct 1, 1970",60.40%
"Sep 1, 1970",60.20%
"Aug 1, 1970",60.30%
"Jul 1, 1970",60.40%
"Jun 1, 1970",60.20%
"May 1, 1970",60.30%
"Apr 1, 1970",60.60%
"Mar 1, 1970",60.60%
"Feb 1, 1970",60.40%
"Jan 1, 1970",60.40%
"Dec 1, 1969",60.20%
"Nov 1, 1969",60.20%
"Oct 1, 1969",60.40%
"Sep 1, 1969",60.30%
"Aug 1, 1969",60.30%
"Jul 1, 1969",60.10%
"Jun 1, 1969",60.10%
"May 1, 1969",59.80%
"Apr 1, 1969",60.00%
"Mar 1, 1969",59.90%
"Feb 1, 1969",60.00%
"Jan 1, 1969",59.60%
"Dec 1, 1968",59.70%
"Nov 1, 1968",59.60%
"Oct 1, 1968",59.50%
"Sep 1, 1968",59.50%
"Aug 1, 1968",59.60%
"Jul 1, 1968",59.80%
"Jun 1, 1968",60.00%
"May 1, 1968",59.90%
"Apr 1, 1968",59.50%
"Mar 1, 1968",59.60%
"Feb 1, 1968",59.60%
"Jan 1, 1968",59.20%
"Dec 1, 1967",59.90%
"Nov 1, 1967",59.80%
"Oct 1, 1967",59.90%
"Sep 1, 1967",59.70%
"Aug 1, 1967",59.70%
"Jul 1, 1967",59.60%
"Jun 1, 1967",59.60%
"May 1, 1967",59.30%
"Apr 1, 1967",59.40%
"Mar 1, 1967",59.10%
"Feb 1, 1967",59.30%
"Jan 1, 1967",59.50%
"Dec 1, 1966",59.50%
"Nov 1, 1966",59.60%
"Oct 1, 1966",59.30%
"Sep 1, 1966",59.30%
"Aug 1, 1966",59.30%
"Jul 1, 1966",59.10%
"Jun 1, 1966",59.10%
"May 1, 1966",59.00%
"Apr 1, 1966",59.00%
"Mar 1, 1966",58.80%
"Feb 1, 1966",58.80%
"Jan 1, 1966",59.00%
"Dec 1, 1965",59.00%
"Nov 1, 1965",58.80%
"Oct 1, 1965",58.90%
"Sep 1, 1965",58.70%
"Aug 1, 1965",58.90%
"Jul 1, 1965",59.10%
"Jun 1, 1965",58.80%
"May 1, 1965",59.00%
"Apr 1, 1965",58.80%
"Mar 1, 1965",58.70%
"Feb 1, 1965",58.70%
"Jan 1, 1965",58.60%
"Dec 1, 1964",58.60%
"Nov 1, 1964",58.50%
"Oct 1, 1964",58.60%
"Sep 1, 1964",58.70%
"Aug 1, 1964",58.60%
"Jul 1, 1964",58.60%
"Jun 1, 1964",58.70%
"May 1, 1964",59.10%
"Apr 1, 1964",59.10%
"Mar 1, 1964",58.70%
"Feb 1, 1964",58.80%
"Jan 1, 1964",58.60%
"Dec 1, 1963",58.50%
"Nov 1, 1963",58.80%
"Oct 1, 1963",58.80%
"Sep 1, 1963",58.70%
"Aug 1, 1963",58.50%
"Jul 1, 1963",58.70%
"Jun 1, 1963",58.50%
"May 1, 1963",58.80%
"Apr 1, 1963",58.80%
"Mar 1, 1963",58.60%
"Feb 1, 1963",58.60%
"Jan 1, 1963",58.60%
"Dec 1, 1962",58.40%
"Nov 1, 1962",58.50%
"Oct 1, 1962",58.70%
"Sep 1, 1962",59.00%
"Aug 1, 1962",59.00%
"Jul 1, 1962",58.50%
"Jun 1, 1962",58.80%
"May 1, 1962",58.90%
"Apr 1, 1962",58.70%
"Mar 1, 1962",58.90%
"Feb 1, 1962",59.00%
"Jan 1, 1962",58.80%
"Dec 1, 1961",58.80%
"Nov 1, 1961",59.10%
"Oct 1, 1961",59.10%
"Sep 1, 1961",59.00%
"Aug 1, 1961",59.30%
"Jul 1, 1961",59.30%
"Jun 1, 1961",59.70%
"May 1, 1961",59.40%
"Apr 1, 1961",59.30%
"Mar 1, 1961",59.70%
"Feb 1, 1961",59.60%
"Jan 1, 1961",59.60%
"Dec 1, 1960",59.70%
"Nov 1, 1960",59.80%
"Oct 1, 1960",59.40%
"Sep 1, 1960",59.70%
"Aug 1, 1960",59.50%
"Jul 1, 1960",59.50%
"Jun 1, 1960",59.70%
"May 1, 1960",59.50%
"Apr 1, 1960",59.50%
"Mar 1, 1960",58.50%
"Feb 1, 1960",59.10%
"Jan 1, 1960",59.10%
"Dec 1, 1959",59.50%
"Nov 1, 1959",59.10%
"Oct 1, 1959",59.40%
"Sep 1, 1959",59.30%
"Aug 1, 1959",59.20%
"Jul 1, 1959",59.40%
"Jun 1, 1959",59.20%
"May 1, 1959",59.20%
"Apr 1, 1959",59.40%
"Mar 1, 1959",59.30%
"Feb 1, 1959",59.00%
"Jan 1, 1959",59.30%
"Dec 1, 1958",59.20%
"Nov 1, 1958",59.20%
"Oct 1, 1958",59.60%
"Sep 1, 1958",59.70%
"Aug 1, 1958",59.80%
"Jul 1, 1958",59.60%
"Jun 1, 1958",59.50%
"May 1, 1958",59.80%
"Apr 1, 1958",59.60%
"Mar 1, 1958",59.30%
"Feb 1, 1958",59.30%
"Jan 1, 1958",59.30%
"Dec 1, 1957",59.60%
"Nov 1, 1957",59.50%
"Oct 1, 1957",59.50%
"Sep 1, 1957",59.60%
"Aug 1, 1957",59.30%
"Jul 1, 1957",60.00%
"Jun 1, 1957",59.80%
"May 1, 1957",59.50%
"Apr 1, 1957",59.50%
"Mar 1, 1957",59.80%
"Feb 1, 1957",59.90%
"Jan 1, 1957",59.50%
"Dec 1, 1956",59.80%
"Nov 1, 1956",59.80%
"Oct 1, 1956",59.80%
"Sep 1, 1956",60.00%
"Aug 1, 1956",60.00%
"Jul 1, 1956",60.10%
"Jun 1, 1956",60.10%
"May 1, 1956",60.20%
"Apr 1, 1956",59.90%
"Mar 1, 1956",59.80%
"Feb 1, 1956",59.90%
"Jan 1, 1956",60.20%
"Dec 1, 1955",60.20%
"Nov 1, 1955",59.90%
"Oct 1, 1955",59.80%
"Sep 1, 1955",59.70%
"Aug 1, 1955",59.70%
"Jul 1, 1955",59.30%
"Jun 1, 1955",58.80%
"May 1, 1955",58.80%
"Apr 1, 1955",59.00%
"Mar 1, 1955",58.50%
"Feb 1, 1955",58.40%
"Jan 1, 1955",58.60%
"Dec 1, 1954",58.10%
"Nov 1, 1954",58.60%
"Oct 1, 1954",58.80%
"Sep 1, 1954",59.20%
"Aug 1, 1954",58.70%
"Jul 1, 1954",58.40%
"Jun 1, 1954",58.50%
"May 1, 1954",58.90%
"Apr 1, 1954",59.20%
"Mar 1, 1954",59.10%
"Feb 1, 1954",59.30%
"Jan 1, 1954",58.60%
"Dec 1, 1953",58.30%
"Nov 1, 1953",58.60%
"Oct 1, 1953",58.50%
"Sep 1, 1953",58.50%
"Aug 1, 1953",58.60%
"Jul 1, 1953",58.90%
"Jun 1, 1953",58.90%
"May 1, 1953",58.60%
"Apr 1, 1953",59.10%
"Mar 1, 1953",59.60%
"Feb 1, 1953",59.50%
"Jan 1, 1953",59.50%
"Dec 1, 1952",59.20%
"Nov 1, 1952",59.10%
"Oct 1, 1952",58.70%
"Sep 1, 1952",59.20%
"Aug 1, 1952",58.70%
"Jul 1, 1952",58.90%
"Jun 1, 1952",59.10%
"May 1, 1952",59.10%
"Apr 1, 1952",58.80%
"Mar 1, 1952",58.90%
"Feb 1, 1952",59.50%
"Jan 1, 1952",59.50%
"Dec 1, 1951",59.60%
"Nov 1, 1951",59.20%
"Oct 1, 1951",59.40%
"Sep 1, 1951",59.10%
"Aug 1, 1951",59.20%
"Jul 1, 1951",59.40%
"Jun 1, 1951",59.00%
"May 1, 1951",59.40%
"Apr 1, 1951",59.10%
"Mar 1, 1951",59.80%
"Feb 1, 1951",59.10%
"Jan 1, 1951",59.10%
"Dec 1, 1950",59.20%
"Nov 1, 1950",59.30%
"Oct 1, 1950",59.40%
"Sep 1, 1950",59.20%
"Aug 1, 1950",59.50%
"Jul 1, 1950",59.10%
"Jun 1, 1950",59.40%
"May 1, 1950",59.10%
"Apr 1, 1950",59.20%
"Mar 1, 1950",58.80%
"Feb 1, 1950",58.90%
"Jan 1, 1950",58.90%
"Dec 1, 1949",59.20%
"Nov 1, 1949",59.40%
"Oct 1, 1949",59.60%
"Sep 1, 1949",59.10%
"Aug 1, 1949",59.20%
"Jul 1, 1949",58.90%
"Jun 1, 1949",58.60%
"May 1, 1949",59.00%
"Apr 1, 1949",58.80%
"Mar 1, 1949",58.90%
"Feb 1, 1949",59.00%
"Jan 1, 1949",58.70%
"Dec 1, 1948",59.10%
"Nov 1, 1948",58.70%
"Oct 1, 1948",58.70%
"Sep 1, 1948",58.90%
"Aug 1, 1948",58.90%
"Jul 1, 1948",59.30%
"Jun 1, 1948",59.20%
"May 1, 1948",58.30%
"Apr 1, 1948",59.00%
"Mar 1, 1948",58.50%
"Feb 1, 1948",58.90%
"Jan 1, 1948",58.60%
