Date,Value
"Jul 1, 2014",5.27%
"Jun 1, 2014",5.30%
"May 1, 2014",5.42%
"Apr 1, 2014",5.45%
"Mar 1, 2014",5.41%
"Feb 1, 2014",5.54%
"Jan 1, 2014",5.51%
"Dec 1, 2013",5.54%
"Nov 1, 2013",5.51%
"Oct 1, 2013",5.60%
"Sep 1, 2013",5.59%
"Aug 1, 2013",5.58%
"Jul 1, 2013",5.52%
"Jun 1, 2013",5.62%
"May 1, 2013",5.48%
"Apr 1, 2013",5.65%
"Mar 1, 2013",5.66%
"Feb 1, 2013",5.77%
"Jan 1, 2013",5.87%
"Dec 1, 2012",6.08%
"Nov 1, 2012",6.20%
"Oct 1, 2012",6.02%
"Sep 1, 2012",5.99%
"Aug 1, 2012",6.20%
"Jul 1, 2012",6.43%
"Jun 1, 2012",6.64%
"May 1, 2012",6.57%
"Apr 1, 2012",6.37%
"Mar 1, 2012",6.37%
"Feb 1, 2012",6.51%
"Jan 1, 2012",6.73%
"Dec 1, 2011",6.99%
"Nov 1, 2011",7.09%
"Oct 1, 2011",7.20%
"Sep 1, 2011",7.41%
"Aug 1, 2011",7.25%
"Jul 1, 2011",6.41%
"Jun 1, 2011",6.52%
"May 1, 2011",6.20%
"Apr 1, 2011",6.17%
"Mar 1, 2011",6.23%
"Feb 1, 2011",6.05%
"Jan 1, 2011",6.13%
"Dec 1, 2010",6.23%
"Nov 1, 2010",6.30%
"Oct 1, 2010",6.29%
"Sep 1, 2010",6.40%
"Aug 1, 2010",6.46%
"Jul 1, 2010",6.36%
"Jun 1, 2010",6.19%
"May 1, 2010",5.78%
"Apr 1, 2010",5.26%
"Mar 1, 2010",5.29%
"Feb 1, 2010",5.29%
"Jan 1, 2010",4.83%
"Dec 1, 2009",4.59%
"Nov 1, 2009",3.51%
"Oct 1, 2009",2.37%
"Sep 1, 2009",1.20%
"Aug 1, 2009",1.08%
"Jul 1, 2009",0.98%
"Jun 1, 2009",0.81%
"May 1, 2009",0.81%
"Apr 1, 2009",0.83%
"Mar 1, 2009",0.91%
"Feb 1, 2009",1.18%
"Jan 1, 2009",1.41%
"Dec 1, 2008",1.70%
"Nov 1, 2008",2.86%
"Oct 1, 2008",3.67%
"Sep 1, 2008",3.78%
"Aug 1, 2008",3.73%
"Jul 1, 2008",3.94%
"Jun 1, 2008",3.83%
"May 1, 2008",3.88%
"Apr 1, 2008",4.19%
"Mar 1, 2008",4.59%
"Feb 1, 2008",4.60%
"Jan 1, 2008",4.66%
"Dec 1, 2007",4.47%
"Nov 1, 2007",4.81%
"Oct 1, 2007",4.84%
"Sep 1, 2007",5.25%
"Aug 1, 2007",5.55%
"Jul 1, 2007",5.45%
"Jun 1, 2007",5.61%
"May 1, 2007",5.58%
"Apr 1, 2007",5.72%
"Mar 1, 2007",5.91%
"Feb 1, 2007",5.72%
"Jan 1, 2007",5.76%
"Dec 1, 2006",5.75%
"Nov 1, 2006",5.80%
"Oct 1, 2006",5.83%
"Sep 1, 2006",5.96%
"Aug 1, 2006",6.00%
"Jul 1, 2006",6.02%
"Jun 1, 2006",5.94%
"May 1, 2006",5.73%
"Apr 1, 2006",5.63%
"Mar 1, 2006",5.62%
"Feb 1, 2006",5.62%
"Jan 1, 2006",5.53%
"Dec 1, 2005",5.53%
"Nov 1, 2005",5.55%
"Oct 1, 2005",5.67%
"Sep 1, 2005",5.42%
"Aug 1, 2005",5.34%
"Jul 1, 2005",5.26%
"Jun 1, 2005",5.26%
"May 1, 2005",5.28%
"Apr 1, 2005",5.26%
"Mar 1, 2005",5.04%
"Feb 1, 2005",4.97%
"Jan 1, 2005",5.00%
"Dec 1, 2004",4.88%
"Nov 1, 2004",4.99%
"Oct 1, 2004",5.19%
"Sep 1, 2004",5.17%
"Aug 1, 2004",5.26%
"Jul 1, 2004",5.13%
"Jun 1, 2004",4.96%
"May 1, 2004",4.97%
"Apr 1, 2004",4.71%
"Mar 1, 2004",4.63%
"Feb 1, 2004",4.45%
"Jan 1, 2004",4.40%
"Dec 1, 2003",4.51%
"Nov 1, 2003",4.32%
"Oct 1, 2003",4.04%
"Sep 1, 2003",3.78%
"Aug 1, 2003",3.76%
"Jul 1, 2003",3.62%
"Jun 1, 2003",3.50%
"May 1, 2003",3.54%
"Apr 1, 2003",3.57%
"Mar 1, 2003",3.58%
"Feb 1, 2003",3.51%
"Jan 1, 2003",3.18%
"Dec 1, 2002",3.07%
"Nov 1, 2002",3.12%
"Oct 1, 2002",3.42%
"Sep 1, 2002",3.46%
"Aug 1, 2002",3.17%
"Jul 1, 2002",3.08%
"Jun 1, 2002",2.64%
"May 1, 2002",2.41%
"Apr 1, 2002",2.28%
"Mar 1, 2002",2.14%
"Feb 1, 2002",2.24%
"Jan 1, 2002",2.17%
"Dec 1, 2001",2.16%
"Nov 1, 2001",2.29%
"Oct 1, 2001",2.52%
"Sep 1, 2001",2.71%
"Aug 1, 2001",2.64%
"Jul 1, 2001",2.82%
"Jun 1, 2001",2.97%
"May 1, 2001",3.12%
"Apr 1, 2001",3.58%
"Mar 1, 2001",3.83%
"Feb 1, 2001",3.60%
"Jan 1, 2001",3.63%
"Dec 1, 2000",3.76%
"Nov 1, 2000",3.72%
"Oct 1, 2000",3.77%
"Sep 1, 2000",3.66%
"Aug 1, 2000",3.58%
"Jul 1, 2000",3.57%
"Jun 1, 2000",3.55%
"May 1, 2000",3.64%
"Apr 1, 2000",3.51%
"Mar 1, 2000",3.53%
"Feb 1, 2000",3.60%
"Jan 1, 2000",3.44%
"Dec 1, 1999",3.37%
"Nov 1, 1999",3.36%
"Oct 1, 1999",3.49%
"Sep 1, 1999",3.33%
"Aug 1, 1999",3.24%
"Jul 1, 1999",3.04%
"Jun 1, 1999",3.10%
"May 1, 1999",3.01%
"Apr 1, 1999",2.94%
"Mar 1, 1999",2.99%
"Feb 1, 1999",3.06%
"Jan 1, 1999",3.04%
"Dec 1, 1998",3.17%
"Nov 1, 1998",3.31%
"Oct 1, 1998",3.68%
"Sep 1, 1998",3.73%
"Aug 1, 1998",3.57%
"Jul 1, 1998",3.34%
"Jun 1, 1998",3.52%
"May 1, 1998",3.53%
"Apr 1, 1998",3.54%
"Mar 1, 1998",3.67%
"Feb 1, 1998",3.87%
"Jan 1, 1998",4.12%
"Dec 1, 1997",4.13%
"Nov 1, 1997",4.26%
"Oct 1, 1997",4.24%
"Sep 1, 1997",4.34%
"Aug 1, 1997",4.38%
"Jul 1, 1997",4.39%
"Jun 1, 1997",4.63%
"May 1, 1997",4.86%
"Apr 1, 1997",5.28%
"Mar 1, 1997",5.08%
"Feb 1, 1997",4.98%
"Jan 1, 1997",5.12%
"Dec 1, 1996",5.21%
"Nov 1, 1996",5.14%
"Oct 1, 1996",5.26%
"Sep 1, 1996",5.33%
"Aug 1, 1996",5.38%
"Jul 1, 1996",5.48%
"Jun 1, 1996",5.22%
"May 1, 1996",5.24%
"Apr 1, 1996",5.30%
"Mar 1, 1996",5.26%
"Feb 1, 1996",5.24%
"Jan 1, 1996",5.53%
"Dec 1, 1995",5.53%
"Nov 1, 1995",5.77%
"Oct 1, 1995",5.97%
"Sep 1, 1995",6.08%
"Aug 1, 1995",6.25%
"Jul 1, 1995",6.22%
"Jun 1, 1995",6.38%
"May 1, 1995",6.45%
"Apr 1, 1995",6.53%
"Mar 1, 1995",6.60%
"Feb 1, 1995",6.62%
"Jan 1, 1995",6.72%
"Dec 1, 1994",6.72%
"Nov 1, 1994",6.40%
"Oct 1, 1994",6.13%
"Sep 1, 1994",5.85%
"Aug 1, 1994",5.73%
"Jul 1, 1994",5.74%
"Jun 1, 1994",5.54%
"May 1, 1994",5.40%
"Apr 1, 1994",5.26%
"Mar 1, 1994",4.90%
"Feb 1, 1994",4.76%
"Jan 1, 1994",4.69%
"Dec 1, 1993",4.70%
"Nov 1, 1993",4.62%
"Oct 1, 1993",4.51%
"Sep 1, 1993",4.44%
"Aug 1, 1993",4.42%
"Jul 1, 1993",4.40%
"Jun 1, 1993",4.31%
"May 1, 1993",4.38%
"Apr 1, 1993",4.44%
"Mar 1, 1993",4.41%
"Feb 1, 1993",4.44%
"Jan 1, 1993",4.44%
"Dec 1, 1992",4.38%
"Nov 1, 1992",4.43%
"Oct 1, 1992",4.46%
"Sep 1, 1992",4.31%
"Aug 1, 1992",4.24%
"Jul 1, 1992",4.19%
"Jun 1, 1992",4.18%
"May 1, 1992",4.04%
"Apr 1, 1992",4.04%
"Mar 1, 1992",3.97%
"Feb 1, 1992",3.91%
"Jan 1, 1992",3.86%
"Dec 1, 1991",4.11%
"Nov 1, 1991",4.30%
"Oct 1, 1991",4.45%
"Sep 1, 1991",4.60%
"Aug 1, 1991",4.71%
"Jul 1, 1991",4.97%
"Jun 1, 1991",5.13%
"May 1, 1991",5.27%
"Apr 1, 1991",5.38%
"Mar 1, 1991",5.62%
"Feb 1, 1991",5.82%
"Jan 1, 1991",6.52%
"Dec 1, 1990",6.49%
"Nov 1, 1990",6.81%
"Oct 1, 1990",7.04%
"Sep 1, 1990",6.89%
"Aug 1, 1990",6.52%
"Jul 1, 1990",5.95%
"Jun 1, 1990",5.90%
"May 1, 1990",6.11%
"Apr 1, 1990",6.37%
"Mar 1, 1990",6.40%
"Feb 1, 1990",6.68%
"Jan 1, 1990",6.61%
"Dec 1, 1989",6.56%
"Nov 1, 1989",6.80%
"Oct 1, 1989",6.74%
"Sep 1, 1989",6.82%
"Aug 1, 1989",6.98%
"Jul 1, 1989",7.45%
"Jun 1, 1989",7.79%
"May 1, 1989",8.01%
"Apr 1, 1989",8.29%
"Mar 1, 1989",8.53%
"Feb 1, 1989",8.35%
"Jan 1, 1989",8.46%
"Dec 1, 1988",8.59%
"Nov 1, 1988",8.64%
"Oct 1, 1988",8.32%
"Sep 1, 1988",8.48%
"Aug 1, 1988",8.49%
"Jul 1, 1988",8.18%
"Jun 1, 1988",8.01%
"May 1, 1988",8.06%
"Apr 1, 1988",7.47%
"Mar 1, 1988",7.00%
"Feb 1, 1988",7.06%
"Jan 1, 1988",7.13%
"Dec 1, 1987",7.26%
"Nov 1, 1987",6.92%
"Oct 1, 1987",5.86%
"Sep 1, 1987",4.98%
"Aug 1, 1987",4.67%
"Jul 1, 1987",4.80%
"Jun 1, 1987",4.78%
"May 1, 1987",5.07%
"Apr 1, 1987",5.14%
"Mar 1, 1987",5.16%
"Feb 1, 1987",5.30%
"Jan 1, 1987",5.55%
"Dec 1, 1986",5.82%
"Nov 1, 1986",5.96%
"Oct 1, 1986",6.20%
"Sep 1, 1986",6.23%
"Aug 1, 1986",6.04%
